timestamps population node_ids
25.500000000100226 cortcol 0
753.0999999999628 cortcol 46
703.8000000000077 cortcol 46
698.9000000000121 cortcol 46
682.7000000000269 cortcol 46
659.6000000000479 cortcol 46
653.4000000000535 cortcol 46
644.8000000000613 cortcol 46
637.4000000000681 cortcol 46
629.5000000000753 cortcol 46
623.0000000000812 cortcol 46
615.1000000000884 cortcol 46
599.9000000001022 cortcol 46
558.7000000001397 cortcol 46
759.2999999999572 cortcol 46
552.800000000145 cortcol 46
524.9000000001704 cortcol 46
517.3000000001773 cortcol 46
999.199999999739 cortcol 45
939.0999999997936 cortcol 45
931.3999999998008 cortcol 45
886.3999999998416 cortcol 45
856.5999999998687 cortcol 45
829.899999999893 cortcol 45
824.399999999898 cortcol 45
789.5999999999297 cortcol 45
783.699999999935 cortcol 45
770.3999999999471 cortcol 45
759.0999999999574 cortcol 45
531.7000000001642 cortcol 46
751.799999999964 cortcol 45
770.499999999947 cortcol 46
830.1999999998927 cortcol 46
785.3999999999335 cortcol 47
780.399999999938 cortcol 47
770.6999999999468 cortcol 47
759.2999999999572 cortcol 47
752.6999999999632 cortcol 47
733.099999999981 cortcol 47
722.5999999999906 cortcol 47
709.5000000000025 cortcol 47
703.3000000000081 cortcol 47
697.3000000000136 cortcol 47
682.600000000027 cortcol 47
662.4000000000453 cortcol 47
653.0000000000539 cortcol 47
825.2999999998972 cortcol 46
644.6000000000615 cortcol 47
623.200000000081 cortcol 47
615.2000000000883 cortcol 47
599.1000000001029 cortcol 47
559.9000000001386 cortcol 47
552.800000000145 cortcol 47
532.2000000001638 cortcol 47
524.6000000001707 cortcol 47
515.7000000001788 cortcol 47
999.199999999739 cortcol 46
937.699999999795 cortcol 46
931.3999999998008 cortcol 46
886.1999999998418 cortcol 46
856.3999999998689 cortcol 46
635.7000000000696 cortcol 47
824.399999999898 cortcol 47
726.7999999999868 cortcol 45
704.7000000000069 cortcol 45
683.2000000000264 cortcol 44
662.1000000000456 cortcol 44
653.1000000000538 cortcol 44
644.6000000000615 cortcol 44
637.0000000000684 cortcol 44
623.0000000000812 cortcol 44
615.3000000000882 cortcol 44
599.4000000001026 cortcol 44
559.8000000001387 cortcol 44
552.6000000001452 cortcol 44
531.8000000001641 cortcol 44
524.6000000001707 cortcol 44
516.1000000001784 cortcol 44
697.7000000000132 cortcol 44
999.5999999997388 cortcol 43
931.3999999998008 cortcol 43
886.2999999998417 cortcol 43
856.0999999998692 cortcol 43
829.5999999998933 cortcol 43
823.8999999998985 cortcol 43
789.0999999999301 cortcol 43
783.4999999999352 cortcol 43
770.8999999999467 cortcol 43
759.499999999957 cortcol 43
752.0999999999638 cortcol 43
732.4999999999816 cortcol 43
724.9999999999884 cortcol 43
709.3000000000027 cortcol 43
938.599999999794 cortcol 43
710.3000000000018 cortcol 45
703.9000000000076 cortcol 44
725.5999999999879 cortcol 44
699.100000000012 cortcol 45
682.8000000000268 cortcol 45
662.3000000000454 cortcol 45
652.900000000054 cortcol 45
644.7000000000614 cortcol 45
636.5000000000689 cortcol 45
623.6000000000806 cortcol 45
615.1000000000884 cortcol 45
599.6000000001025 cortcol 45
565.4000000001336 cortcol 45
559.0000000001394 cortcol 45
552.7000000001451 cortcol 45
531.2000000001647 cortcol 45
710.000000000002 cortcol 44
524.6000000001707 cortcol 45
996.8999999997412 cortcol 44
938.4999999997942 cortcol 44
931.3999999998008 cortcol 44
884.9999999998429 cortcol 44
856.0999999998692 cortcol 44
830.3999999998925 cortcol 44
824.6999999998977 cortcol 44
789.6999999999296 cortcol 44
783.7999999999349 cortcol 44
770.7999999999467 cortcol 44
759.6999999999568 cortcol 44
752.5999999999633 cortcol 44
733.9999999999802 cortcol 44
515.0000000001794 cortcol 45
830.0999999998928 cortcol 47
856.6999999998686 cortcol 47
886.5999999998414 cortcol 47
931.7999999998004 cortcol 50
893.5999999998351 cortcol 50
886.5999999998414 cortcol 50
856.3999999998689 cortcol 50
830.7999999998922 cortcol 50
825.3999999998971 cortcol 50
783.0999999999356 cortcol 50
770.499999999947 cortcol 50
760.2999999999563 cortcol 50
752.7999999999631 cortcol 50
732.5999999999815 cortcol 50
725.1999999999882 cortcol 50
709.1000000000029 cortcol 50
938.899999999794 cortcol 50
703.0000000000084 cortcol 50
682.600000000027 cortcol 50
659.0000000000484 cortcol 50
652.900000000054 cortcol 50
644.6000000000615 cortcol 50
636.9000000000685 cortcol 50
623.1000000000811 cortcol 50
614.9000000000885 cortcol 50
599.7000000001024 cortcol 50
560.0000000001385 cortcol 50
552.9000000001449 cortcol 50
532.2000000001638 cortcol 50
524.8000000001705 cortcol 50
516.0000000001785 cortcol 50
696.800000000014 cortcol 50
999.0999999997392 cortcol 49
999.7999999997384 cortcol 50
524.6000000001707 cortcol 51
756.4999999999598 cortcol 52
701.9000000000094 cortcol 52
623.7000000000805 cortcol 52
999.0999999997392 cortcol 51
938.0999999997946 cortcol 51
931.3999999998008 cortcol 51
885.999999999842 cortcol 51
856.0999999998692 cortcol 51
829.5999999998933 cortcol 51
824.4999999998979 cortcol 51
789.5999999999297 cortcol 51
784.1999999999346 cortcol 51
770.6999999999468 cortcol 51
515.9000000001786 cortcol 51
758.9999999999575 cortcol 51
708.8000000000031 cortcol 51
702.9000000000085 cortcol 51
696.7000000000141 cortcol 51
683.0000000000266 cortcol 51
644.0000000000621 cortcol 51
636.2000000000692 cortcol 51
623.1000000000811 cortcol 51
615.2000000000883 cortcol 51
599.8000000001023 cortcol 51
565.7000000001333 cortcol 51
559.400000000139 cortcol 51
552.9000000001449 cortcol 51
531.6000000001643 cortcol 51
752.0999999999638 cortcol 51
937.699999999795 cortcol 49
931.2999999998008 cortcol 49
887.9999999998402 cortcol 49
824.399999999898 cortcol 48
790.299999999929 cortcol 48
784.2999999999345 cortcol 48
777.5999999999406 cortcol 48
770.499999999947 cortcol 48
759.0999999999574 cortcol 48
752.2999999999636 cortcol 48
725.1999999999882 cortcol 48
709.6000000000024 cortcol 48
703.500000000008 cortcol 48
697.1000000000138 cortcol 48
682.8000000000268 cortcol 48
660.0000000000475 cortcol 48
830.2999999998926 cortcol 48
652.900000000054 cortcol 48
636.3000000000691 cortcol 48
623.3000000000809 cortcol 48
615.0000000000884 cortcol 48
599.6000000001025 cortcol 48
559.6000000001388 cortcol 48
552.7000000001451 cortcol 48
532.3000000001637 cortcol 48
524.7000000001706 cortcol 48
515.3000000001791 cortcol 48
998.7999999997394 cortcol 47
939.899999999793 cortcol 47
931.5999999998004 cortcol 47
894.1999999998345 cortcol 47
644.7000000000614 cortcol 48
856.0999999998692 cortcol 48
882.3999999998452 cortcol 48
888.0999999998401 cortcol 48
883.1999999998445 cortcol 49
856.299999999869 cortcol 49
829.3999999998935 cortcol 49
824.1999999998982 cortcol 49
789.4999999999297 cortcol 49
784.0999999999347 cortcol 49
777.5999999999406 cortcol 49
770.9999999999466 cortcol 49
759.5999999999569 cortcol 49
752.2999999999636 cortcol 49
704.0000000000075 cortcol 49
698.7000000000123 cortcol 49
682.8000000000268 cortcol 49
635.8000000000695 cortcol 49
622.8000000000814 cortcol 49
615.2000000000883 cortcol 49
599.5000000001025 cortcol 49
559.7000000001387 cortcol 49
552.9000000001449 cortcol 49
531.5000000001644 cortcol 49
524.6000000001707 cortcol 49
515.400000000179 cortcol 49
999.7999999997384 cortcol 48
940.999999999792 cortcol 48
931.9999999998 cortcol 48
922.6999999998086 cortcol 48
915.699999999815 cortcol 48
902.6999999998268 cortcol 48
896.999999999832 cortcol 48
703.400000000008 cortcol 43
697.1000000000138 cortcol 43
682.7000000000269 cortcol 43
662.7000000000451 cortcol 43
531.5000000001644 cortcol 38
524.9000000001704 cortcol 38
516.8000000001778 cortcol 38
999.3999999997388 cortcol 37
931.3999999998008 cortcol 37
884.2999999998435 cortcol 37
856.1999999998691 cortcol 37
829.7999999998931 cortcol 37
824.399999999898 cortcol 37
783.9999999999347 cortcol 37
770.499999999947 cortcol 37
759.1999999999573 cortcol 37
752.4999999999634 cortcol 37
552.9000000001449 cortcol 38
734.29999999998 cortcol 37
704.2000000000073 cortcol 37
698.4000000000126 cortcol 37
683.2000000000264 cortcol 37
657.9000000000494 cortcol 37
652.6000000000543 cortcol 37
644.4000000000617 cortcol 37
635.9000000000694 cortcol 37
623.6000000000806 cortcol 37
615.2000000000883 cortcol 37
599.7000000001024 cortcol 37
559.8000000001387 cortcol 37
553.2000000001447 cortcol 37
531.5000000001644 cortcol 37
726.499999999987 cortcol 37
524.8000000001705 cortcol 37
559.0000000001394 cortcol 38
615.0000000000884 cortcol 38
615.1000000000884 cortcol 39
599.3000000001027 cortcol 39
560.1000000001384 cortcol 39
552.6000000001452 cortcol 39
531.5000000001644 cortcol 39
524.4000000001708 cortcol 39
512.9000000001813 cortcol 39
999.4999999997387 cortcol 38
937.3999999997952 cortcol 38
931.1999999998008 cortcol 38
887.9999999998402 cortcol 38
882.8999999998448 cortcol 38
856.4999999998688 cortcol 38
599.8000000001023 cortcol 38
828.9999999998938 cortcol 38
769.8999999999476 cortcol 38
758.6999999999578 cortcol 38
752.0999999999638 cortcol 38
733.7999999999804 cortcol 38
725.0999999999883 cortcol 38
702.6000000000088 cortcol 38
696.4000000000144 cortcol 38
683.2000000000264 cortcol 38
658.400000000049 cortcol 38
653.0000000000539 cortcol 38
644.6000000000615 cortcol 38
637.1000000000683 cortcol 38
623.0000000000812 cortcol 38
823.7999999998985 cortcol 38
515.7000000001788 cortcol 37
999.199999999739 cortcol 36
939.4999999997932 cortcol 36
885.3999999998425 cortcol 35
855.5999999998696 cortcol 35
830.2999999998926 cortcol 35
824.4999999998979 cortcol 35
785.0999999999337 cortcol 35
780.2999999999381 cortcol 35
770.7999999999467 cortcol 35
759.499999999957 cortcol 35
752.0999999999638 cortcol 35
726.599999999987 cortcol 35
704.7000000000069 cortcol 35
699.2000000000119 cortcol 35
682.9000000000267 cortcol 35
890.9999999998374 cortcol 35
658.0000000000493 cortcol 35
644.2000000000619 cortcol 35
636.3000000000691 cortcol 35
622.6000000000815 cortcol 35
615.1000000000884 cortcol 35
599.6000000001025 cortcol 35
559.2000000001392 cortcol 35
552.800000000145 cortcol 35
531.5000000001644 cortcol 35
524.7000000001706 cortcol 35
516.0000000001785 cortcol 35
999.0999999997392 cortcol 34
971.1999999997644 cortcol 34
940.3999999997924 cortcol 34
652.6000000000543 cortcol 35
897.0999999998319 cortcol 35
931.3999999998008 cortcol 35
998.9999999997392 cortcol 35
931.4999999998006 cortcol 36
897.2999999998317 cortcol 36
888.3999999998398 cortcol 36
883.3999999998443 cortcol 36
856.299999999869 cortcol 36
829.4999999998934 cortcol 36
823.9999999998984 cortcol 36
789.6999999999296 cortcol 36
783.8999999999348 cortcol 36
777.3999999999407 cortcol 36
770.5999999999469 cortcol 36
759.3999999999571 cortcol 36
752.2999999999636 cortcol 36
725.9999999999875 cortcol 36
704.0000000000075 cortcol 36
698.6000000000124 cortcol 36
682.600000000027 cortcol 36
660.3000000000472 cortcol 36
653.3000000000536 cortcol 36
644.8000000000613 cortcol 36
636.6000000000688 cortcol 36
622.9000000000813 cortcol 36
615.2000000000883 cortcol 36
599.5000000001025 cortcol 36
559.9000000001386 cortcol 36
553.0000000001448 cortcol 36
532.1000000001638 cortcol 36
524.8000000001705 cortcol 36
515.6000000001789 cortcol 36
623.1000000000811 cortcol 39
788.2999999999308 cortcol 52
635.8000000000695 cortcol 39
653.3000000000536 cortcol 39
645.1000000000611 cortcol 42
636.9000000000685 cortcol 42
623.5000000000807 cortcol 42
615.0000000000884 cortcol 42
599.3000000001027 cortcol 42
560.1000000001384 cortcol 42
552.7000000001451 cortcol 42
532.4000000001636 cortcol 42
524.6000000001707 cortcol 42
516.2000000001783 cortcol 42
999.0999999997392 cortcol 41
939.3999999997934 cortcol 41
931.3999999998008 cortcol 41
653.6000000000533 cortcol 42
888.6999999998395 cortcol 41
856.4999999998688 cortcol 41
829.2999999998935 cortcol 41
823.9999999998984 cortcol 41
789.5999999999297 cortcol 41
783.7999999999349 cortcol 41
770.7999999999467 cortcol 41
759.3999999999571 cortcol 41
752.4999999999634 cortcol 41
725.5999999999879 cortcol 41
709.7000000000023 cortcol 41
704.3000000000072 cortcol 41
698.8000000000122 cortcol 41
682.7000000000269 cortcol 41
884.3999999998434 cortcol 41
660.1000000000474 cortcol 41
662.1000000000456 cortcol 42
698.7000000000123 cortcol 42
653.2000000000537 cortcol 43
644.8000000000613 cortcol 43
636.9000000000685 cortcol 43
623.1000000000811 cortcol 43
615.1000000000884 cortcol 43
599.4000000001026 cortcol 43
559.400000000139 cortcol 43
552.6000000001452 cortcol 43
532.1000000001638 cortcol 43
524.7000000001706 cortcol 43
515.7000000001788 cortcol 43
999.5999999997388 cortcol 42
940.2999999997926 cortcol 42
682.9000000000267 cortcol 42
931.5999999998004 cortcol 42
886.2999999998417 cortcol 42
856.299999999869 cortcol 42
829.899999999893 cortcol 42
824.0999999998983 cortcol 42
789.7999999999295 cortcol 42
783.4999999999352 cortcol 42
770.6999999999468 cortcol 42
759.5999999999569 cortcol 42
751.9999999999638 cortcol 42
733.099999999981 cortcol 42
724.4999999999889 cortcol 42
710.100000000002 cortcol 42
704.0000000000075 cortcol 42
893.1999999998354 cortcol 42
653.4000000000535 cortcol 41
644.5000000000616 cortcol 41
636.7000000000687 cortcol 41
516.3000000001782 cortcol 40
999.2999999997388 cortcol 39
977.199999999759 cortcol 39
971.4999999997642 cortcol 39
963.2999999997716 cortcol 39
956.6999999997776 cortcol 39
940.5999999997924 cortcol 39
931.3999999998008 cortcol 39
915.2999999998152 cortcol 39
904.3999999998252 cortcol 39
896.2999999998326 cortcol 39
887.2999999998408 cortcol 39
878.7999999998485 cortcol 39
524.7000000001706 cortcol 40
856.4999999998688 cortcol 39
824.1999999998982 cortcol 39
790.1999999999291 cortcol 39
784.2999999999345 cortcol 39
771.0999999999465 cortcol 39
759.2999999999572 cortcol 39
752.6999999999632 cortcol 39
736.9999999999775 cortcol 39
724.299999999989 cortcol 39
709.3000000000027 cortcol 39
703.0000000000084 cortcol 39
696.900000000014 cortcol 39
682.8000000000268 cortcol 39
659.9000000000476 cortcol 39
829.899999999893 cortcol 39
531.7000000001642 cortcol 40
553.0000000001448 cortcol 40
559.2000000001392 cortcol 40
623.4000000000808 cortcol 41
614.8000000000886 cortcol 41
599.5000000001025 cortcol 41
559.9000000001386 cortcol 41
552.800000000145 cortcol 41
532.5000000001635 cortcol 41
525.1000000001702 cortcol 41
516.6000000001779 cortcol 41
999.0999999997392 cortcol 40
937.4999999997953 cortcol 40
931.2999999998008 cortcol 40
886.1999999998418 cortcol 40
856.3999999998689 cortcol 40
829.6999999998932 cortcol 40
824.399999999898 cortcol 40
783.699999999935 cortcol 40
770.5999999999469 cortcol 40
758.6999999999578 cortcol 40
751.8999999999639 cortcol 40
703.1000000000083 cortcol 40
697.8000000000131 cortcol 40
682.7000000000269 cortcol 40
652.3000000000545 cortcol 40
644.5000000000616 cortcol 40
636.7000000000687 cortcol 40
623.1000000000811 cortcol 40
615.3000000000882 cortcol 40
599.7000000001024 cortcol 40
565.0000000001339 cortcol 40
644.3000000000618 cortcol 39
834.5999999998887 cortcol 52
893.9999999998347 cortcol 52
943.8999999997892 cortcol 52
1185.6999999995694 cortcol 44
1179.7999999995748 cortcol 44
1122.9999999996264 cortcol 44
1057.0999999996864 cortcol 44
1052.4999999996903 cortcol 44
1045.1999999996972 cortcol 44
1009.4999999997297 cortcol 44
1003.3999999997352 cortcol 44
1336.699999999432 cortcol 43
1184.5999999995704 cortcol 43
1179.2999999995752 cortcol 43
1056.7999999996866 cortcol 43
1051.999999999691 cortcol 43
1336.699999999432 cortcol 44
1044.5999999996975 cortcol 43
1336.5999999994322 cortcol 42
1185.5999999995695 cortcol 42
1179.9999999995746 cortcol 42
1122.299999999627 cortcol 42
1053.6999999996897 cortcol 42
1047.0999999996957 cortcol 42
1006.799999999732 cortcol 42
1336.3999999994323 cortcol 41
1185.19999999957 cortcol 41
1179.599999999575 cortcol 41
1122.1999999996272 cortcol 41
1057.2999999996862 cortcol 41
1052.5999999996905 cortcol 41
1006.799999999732 cortcol 43
1045.5999999996968 cortcol 41
1007.7999999997312 cortcol 45
1021.7999999997184 cortcol 45
1185.8999999995692 cortcol 48
1180.0999999995745 cortcol 48
1057.499999999686 cortcol 48
1052.7999999996905 cortcol 48
1045.0999999996973 cortcol 48
1007.4999999997316 cortcol 48
1336.799999999432 cortcol 47
1185.6999999995694 cortcol 47
1180.2999999995743 cortcol 47
1122.4999999996269 cortcol 47
1057.599999999686 cortcol 47
1052.99999999969 cortcol 47
1045.5999999996968 cortcol 47
1014.3999999997252 cortcol 45
1004.799999999734 cortcol 47
1185.5999999995695 cortcol 46
1180.0999999995745 cortcol 46
1122.7999999996266 cortcol 46
1051.2999999996916 cortcol 46
1045.499999999697 cortcol 46
1004.4999999997342 cortcol 46
1336.1999999994323 cortcol 45
1184.6999999995703 cortcol 45
1179.3999999995751 cortcol 45
1122.8999999996263 cortcol 45
1057.2999999996862 cortcol 45
1052.3999999996906 cortcol 45
1045.6999999996967 cortcol 45
1336.5999999994322 cortcol 46
1004.599999999734 cortcol 41
1336.699999999432 cortcol 40
1179.7999999995748 cortcol 40
1052.6999999996904 cortcol 39
1044.7999999996975 cortcol 39
1022.6999999997176 cortcol 39
1017.0999999997229 cortcol 39
1008.6999999997304 cortcol 39
1336.5999999994322 cortcol 38
1184.99999999957 cortcol 38
1179.6999999995749 cortcol 38
1122.7999999996266 cortcol 38
1052.099999999691 cortcol 38
1045.7999999996966 cortcol 38
1005.1999999997336 cortcol 38
1336.699999999432 cortcol 37
1057.6999999996858 cortcol 39
1180.499999999574 cortcol 37
1045.5999999996968 cortcol 37
1005.0999999997337 cortcol 37
1336.699999999432 cortcol 36
1185.09999999957 cortcol 36
1179.899999999575 cortcol 36
1122.0999999996272 cortcol 36
1057.599999999686 cortcol 36
1052.8999999996902 cortcol 36
1046.2999999996962 cortcol 36
1010.7999999997284 cortcol 36
1005.6999999997332 cortcol 36
1336.799999999432 cortcol 35
1185.6999999995694 cortcol 35
1051.6999999996913 cortcol 37
1072.899999999672 cortcol 39
1078.399999999667 cortcol 39
1092.599999999654 cortcol 39
1052.099999999691 cortcol 40
1045.9999999996965 cortcol 40
1004.799999999734 cortcol 40
1458.9999999993208 cortcol 39
1452.9999999993263 cortcol 39
1399.499999999375 cortcol 39
1355.2999999994151 cortcol 39
1350.3999999994196 cortcol 39
1343.7999999994256 cortcol 39
1336.899999999432 cortcol 39
1261.3999999995006 cortcol 39
1255.7999999995056 cortcol 39
1246.2999999995145 cortcol 39
1241.099999999519 cortcol 39
1226.5999999995322 cortcol 39
1219.5999999995386 cortcol 39
1210.9999999995464 cortcol 39
1202.8999999995538 cortcol 39
1193.099999999563 cortcol 39
1186.7999999995684 cortcol 39
1181.2999999995734 cortcol 39
1166.8999999995865 cortcol 39
1157.0999999995954 cortcol 39
1151.6999999996003 cortcol 39
1145.0999999996063 cortcol 39
1131.5999999996186 cortcol 39
1123.8999999996256 cortcol 39
1112.0999999996363 cortcol 39
1105.6999999996422 cortcol 39
1336.5999999994322 cortcol 48
1180.799999999574 cortcol 35
1005.2999999997336 cortcol 49
1051.4999999996917 cortcol 49
1811.999999999 cortcol 32
1816.7999999989956 cortcol 31
1818.0999999989945 cortcol 30
1816.7999999989956 cortcol 29
1816.499999998996 cortcol 28
1817.5999999989947 cortcol 27
1816.399999998996 cortcol 26
1816.9999999989952 cortcol 25
1816.6999999989955 cortcol 24
1816.099999998996 cortcol 23
1817.4999999989948 cortcol 22
1817.4999999989948 cortcol 21
1816.399999998996 cortcol 20
1811.999999999 cortcol 33
1818.199999998994 cortcol 19
1815.999999998996 cortcol 17
1817.6999999989944 cortcol 16
1816.9999999989952 cortcol 15
1818.7999999989936 cortcol 14
1817.6999999989944 cortcol 13
1816.599999998996 cortcol 12
1818.199999998994 cortcol 11
1817.299999998995 cortcol 10
1816.9999999989952 cortcol 9
1816.6999999989955 cortcol 8
1816.099999998996 cortcol 7
1816.8999999989956 cortcol 6
1816.199999998996 cortcol 5
1816.9999999989952 cortcol 18
1816.299999998996 cortcol 4
1811.799999999 cortcol 34
1812.099999999 cortcol 35
1816.199999998996 cortcol 57
1818.299999998994 cortcol 56
1817.4999999989948 cortcol 55
1816.199999998996 cortcol 54
